dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
17.602637 1.977234 -0.000002 -0.165000 1.988242 0.000933 -0.165011 -0.000146 6.067711 6.065840 6.067711 6.065840 -0.003741
17.702059 1.977695 -0.000002 -0.165000 1.988626 0.000804 -0.165009 -0.000126 6.071978 6.070366 6.071978 6.070366 -0.003224
17.801500 1.978165 -0.000002 -0.165000 1.989029 0.000693 -0.165008 -0.000108 6.075808 6.074419 6.075808 6.074419 -0.002777
17.900962 1.978641 -0.000001 -0.165000 1.989448 0.000597 -0.165007 -0.000093 6.079208 6.078011 6.079208 6.078011 -0.002392
18.000445 1.979123 -0.000001 -0.165000 1.989880 0.000514 -0.165006 -0.000080 6.082183 6.081153 6.082183 6.081153 -0.002060
18.099951 1.979608 -0.000001 -0.165000 1.990325 0.000442 -0.165005 -0.000069 6.084744 6.083857 6.084744 6.083857 -0.001774
18.199478 1.980095 -0.000001 -0.165000 1.990779 0.000381 -0.165004 -0.000060 6.086901 6.086137 6.086901 6.086137 -0.001527
18.299029 1.980582 -0.000001 -0.165000 1.991242 0.000328 -0.165004 -0.000051 6.088662 6.088005 6.088662 6.088005 -0.001314
18.398603 1.981067 -0.000000 -0.165000 1.991711 0.000282 -0.165003 -0.000044 6.090039 6.089473 6.090039 6.089473 -0.001131
18.498200 1.981550 -0.000000 -0.165000 1.992184 0.000243 -0.165003 -0.000038 6.091044 6.090558 6.091044 6.090558 -0.000973
18.597821 1.982028 -0.000000 -0.165000 1.992661 0.000209 -0.165002 -0.000033 6.091691 6.091273 6.091691 6.091273 -0.000837
18.697467 1.982501 -0.000000 -0.165000 1.993139 0.000180 -0.165002 -0.000028 6.091994 6.091634 6.091994 6.091634 -0.000720
18.797136 1.982967 -0.000000 -0.165000 1.993616 0.000155 -0.165002 -0.000024 6.091965 6.091655 6.091965 6.091655 -0.000619
18.896828 1.983426 -0.000000 -0.165000 1.994092 0.000133 -0.165002 -0.000021 6.091620 6.091354 6.091620 6.091354 -0.000533
18.996545 1.983875 -0.000000 -0.165000 1.994565 0.000114 -0.165001 -0.000018 6.090973 6.090744 6.090973 6.090744 -0.000458
19.096285 1.984314 -0.000000 -0.165000 1.995033 0.000098 -0.165001 -0.000015 6.090039 6.089843 6.090039 6.089843 -0.000394
19.196048 1.984743 -0.000000 -0.165000 1.995495 0.000085 -0.165001 -0.000013 6.088836 6.088667 6.088836 6.088667 -0.000338
19.295835 1.985159 -0.000000 -0.165000 1.995951 0.000073 -0.165001 -0.000011 6.087377 6.087232 6.087377 6.087232 -0.000291
19.395644 1.985564 -0.000000 -0.165000 1.996399 0.000062 -0.165001 -0.000010 6.085680 6.085554 6.085680 6.085554 -0.000250
19.495475 1.985955 -0.000000 -0.165000 1.996837 0.000054 -0.165001 -0.000008 6.083758 6.083651 6.083758 6.083651 -0.000215
19.595328 1.986332 -0.000000 -0.165000 1.997266 0.000046 -0.165001 -0.000007 6.081629 6.081537 6.081629 6.081537 -0.000185
19.695202 1.986695 -0.000000 -0.165000 1.997684 0.000040 -0.165000 -0.000006 6.079308 6.079228 6.079308 6.079228 -0.000159
19.795096 1.987043 -0.000000 -0.165000 1.998090 0.000034 -0.165000 -0.000005 6.076809 6.076741 6.076809 6.076741 -0.000136
19.895011 1.987376 -0.000000 -0.165000 1.998483 0.000029 -0.165000 -0.000005 6.074152 6.074094 6.074152 6.074094 -0.000117
19.994945 1.987693 -0.000000 -0.165000 1.998864 0.000025 -0.165000 -0.000004 6.071352 6.071301 6.071352 6.071301 -0.000101
