dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
12.614200 1.949695 -0.106092 -0.164153 2.034388 0.181170 -0.173651 0.035667 2.528753 2.116986 2.310975 1.910395 -0.812348
12.715855 1.947288 -0.085004 -0.164321 2.031824 0.203947 -0.173283 0.022533 2.534860 2.129146 2.317395 1.921314 -0.801795
12.817382 1.944930 -0.068119 -0.164456 2.029292 0.217656 -0.172889 0.012396 2.539957 2.144943 2.322715 1.935984 -0.781745
12.918783 1.942624 -0.054596 -0.164564 2.026797 0.224369 -0.172481 0.004667 2.544588 2.163605 2.327496 1.953620 -0.754859
13.020061 1.940374 -0.043767 -0.164651 2.024345 0.225756 -0.172071 -0.001141 2.549176 2.184506 2.332177 1.973585 -0.723262
13.121217 1.938186 -0.035092 -0.164720 2.021941 0.223157 -0.171666 -0.005425 2.554045 2.207133 2.337093 1.995357 -0.688649
13.222255 1.936061 -0.028142 -0.164776 2.019590 0.217640 -0.171270 -0.008505 2.559429 2.231075 2.342486 2.018516 -0.652324
13.323176 1.934003 -0.022573 -0.164820 2.017296 0.210047 -0.170889 -0.010641 2.565490 2.255998 2.348528 2.042720 -0.615300
13.423984 1.932016 -0.018110 -0.164856 2.015063 0.201040 -0.170523 -0.012041 2.572334 2.281627 2.355330 2.067689 -0.578348
13.524683 1.930100 -0.014532 -0.164884 2.012894 0.191133 -0.170176 -0.012875 2.580019 2.307740 2.362955 2.093193 -0.542041
13.625274 1.928259 -0.011664 -0.164907 2.010794 0.180722 -0.169848 -0.013275 2.588567 2.334156 2.371429 2.119045 -0.506795
13.725763 1.926494 -0.009363 -0.164925 2.008764 0.170109 -0.169540 -0.013349 2.597971 2.360725 2.380747 2.145092 -0.472902
13.826151 1.924807 -0.007518 -0.164940 2.006808 0.159520 -0.169251 -0.013180 2.608201 2.387323 2.390884 2.171207 -0.440556
13.926444 1.923199 -0.006037 -0.164952 2.004927 0.149122 -0.168981 -0.012834 2.619212 2.413849 2.401796 2.197282 -0.409877
14.026645 1.921671 -0.004849 -0.164961 2.003123 0.139035 -0.168729 -0.012364 2.630946 2.440217 2.413426 2.223229 -0.380926
14.126758 1.920223 -0.003895 -0.164969 2.001399 0.129341 -0.168495 -0.011810 2.643337 2.466354 2.425710 2.248974 -0.353719
14.226786 1.918855 -0.003130 -0.164975 1.999754 0.120096 -0.168278 -0.011202 2.656313 2.492199 2.438576 2.274451 -0.328241
14.326735 1.917569 -0.002515 -0.164980 1.998190 0.111332 -0.168077 -0.010566 2.669800 2.517698 2.451952 2.299605 -0.304450
14.426607 1.916363 -0.002021 -0.164984 1.996708 0.103066 -0.167891 -0.009918 2.683722 2.542805 2.465761 2.324387 -0.282290
14.526407 1.915237 -0.001625 -0.164987 1.995308 0.095301 -0.167719 -0.009272 2.698002 2.567481 2.479929 2.348757 -0.261693
14.626139 1.914191 -0.001306 -0.164990 1.993990 0.088032 -0.167560 -0.008639 2.712566 2.591689 2.494380 2.372676 -0.242580
14.725808 1.913223 -0.001050 -0.164992 1.992755 0.081246 -0.167413 -0.008025 2.727339 2.615397 2.509041 2.396111 -0.224873
14.825416 1.912334 -0.000845 -0.164993 1.991601 0.074926 -0.167278 -0.007436 2.742252 2.638576 2.523842 2.419031 -0.208488
14.924969 1.911521 -0.000679 -0.164995 1.990528 0.069053 -0.167154 -0.006874 2.757238 2.661200 2.538717 2.441411 -0.193343
15.024471 1.910783 -0.000546 -0.164996 1.989535 0.063603 -0.167039 -0.006341 2.772231 2.683248 2.553601 2.463227 -0.179357
15.123924 1.910119 -0.000439 -0.164996 1.988622 0.058554 -0.166934 -0.005838 2.787172 2.704699 2.568434 2.484456 -0.166452
15.223335 1.909528 -0.000353 -0.164997 1.987787 0.053882 -0.166837 -0.005366 2.802004 2.725532 2.583159 2.505079 -0.154552
15.322705 1.909006 -0.000284 -0.164998 1.987029 0.049562 -0.166748 -0.004924 2.816674 2.745733 2.597724 2.525080 -0.143585
15.422039 1.908553 -0.000229 -0.164998 1.986346 0.045573 -0.166666 -0.004511 2.831133 2.765286 2.612079 2.544442 -0.133484
15.521341 1.908167 -0.000184 -0.164999 1.985736 0.041891 -0.166590 -0.004127 2.845335 2.784178 2.626179 2.563152 -0.124183
15.620614 1.907845 -0.000148 -0.164999 1.985199 0.038495 -0.166521 -0.003769 2.859239 2.802399 2.639983 2.581199 -0.115624
15.719862 1.907584 -0.000119 -0.164999 1.984731 0.035365 -0.166457 -0.003437 2.872807 2.819938 2.653452 2.598573 -0.107748
15.819089 1.907384 -0.000096 -0.164999 1.984331 0.032480 -0.166399 -0.003129 2.886005 2.836789 2.666554 2.615265 -0.100505
15.918297 1.907241 -0.000077 -0.164999 1.983997 0.029823 -0.166345 -0.002844 2.898801 2.852945 2.679257 2.631270 -0.093842
16.017490 1.907153 -0.000062 -0.165000 1.983727 0.027377 -0.166296 -0.002581 2.911169 2.868401 2.691533 2.646583 -0.087718
16.116671 1.907118 -0.000050 -0.165000 1.983517 0.025125 -0.166250 -0.002337 2.923085 2.883156 2.703360 2.661200 -0.082088
16.215843 1.907133 -0.000040 -0.165000 1.983367 0.023053 -0.166209 -0.002113 2.934527 2.897208 2.714716 2.675120 -0.076914
16.315009 1.907196 -0.000032 -0.165000 1.983272 0.021147 -0.166170 -0.001905 2.945478 2.910557 2.725582 2.688344 -0.072160
16.414171 1.907304 -0.000026 -0.165000 1.983232 0.019393 -0.166135 -0.001714 2.955923 2.923205 2.735945 2.700872 -0.067791
16.513333 1.907455 -0.000021 -0.165000 1.983243 0.017780 -0.166103 -0.001537 2.965849 2.935155 2.745793 2.712709 -0.063778
16.612497 1.907646 -0.000017 -0.165000 1.983303 0.016296 -0.166073 -0.001374 2.975247 2.946412 2.755114 2.723857 -0.060092
16.711665 1.907874 -0.000014 -0.165000 1.983409 0.014932 -0.166046 -0.001224 2.984110 2.956982 2.763903 2.734325 -0.056706
16.810839 1.908137 -0.000011 -0.165000 1.983559 0.013678 -0.166021 -0.001086 2.992433 2.966873 2.772155 2.744117 -0.053597
16.910021 1.908433 -0.000009 -0.165000 1.983750 0.012525 -0.165999 -0.000958 3.000213 2.976093 2.779867 2.753244 -0.050742
17.009214 1.908759 -0.000007 -0.165000 1.983979 0.011465 -0.165978 -0.000841 3.007450 2.984652 2.787038 2.761715 -0.048121
